Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-16089,dev_test_node_16089,Serverless Function,Azure  ,  us-east-1 ,2025-08-03 00:00:00,2.6953,24.95,2,DELETED,NaN
RES-16090,prod-app-server-16090,Kubernetes Cluster,azure,us-west-2,2024-08-02 00:00:00,5.001,19.74,128,RUNNING,john.doe@company.com
RES-16091,dev_test_node_16091,K8s,AWS,unknown,2026-02-09 00:00:00,0.0988,56.88,64,CRITICAL,alpha_ops
RES-16092,prod-app-server-16092,virtual_machine,Azure  ,unknown,2026-03-31 00:00:00,$1.102,65.73,-16,stopped,alpha_ops
RES-16093,dev_test_node_16093,S3 Bucket,GCP,unknown,2026-01-22 00:00:00,4.1794,35.83,256,Terminated,alpha_ops
RES-16094,prod-app-server-16094,virtual_machine,Azure,us-west-2,2024-01-25 00:00:00,3.358,20.89,2,Active,john.doe@company.com
RES-16095,dev_test_node_16095,Kubernetes Cluster,Azure,US-East,2026-02-18 00:00:00,6.3576,6.41%,256,DELETED,NULL
RES-16096,prod-app-server-16096,Serverless Function,Azure,unknown,2024-08-22 00:00:00,12.4767,92.25,2,Stopped,alpha_ops
RES-16097,dev_test_node_16097,S3 Bucket,AWS ,US-East,2024-12-27 00:00:00,3.008,30.55,16,decline,beta_dev@company.com
RES-16098,prod-app-server-16098,Lambda,GCP,us-west-2,2024-03-21 00:00:00,4.8785,92.98,2,DELETED,system_admin
RES-16099,dev_test_node_16099,VM,AWS,  us-east-1 ,2025-07-04 00:00:00,5.6587,85.64,8,Running,
RES-16100,prod-app-server-16100,Database,gcp,us-west-2,2024-06-23 00:00:00,4.149,68.08,2,stopped,unknown
RES-16101,dev_test_node_16101,virtual_machine,Azure  ,US-East,2025-05-06 00:00:00,8.0553,79.98,64,Active,alpha_ops
RES-16102,prod-app-server-16102,Serverless Function,NULL,us-west-2,2025-09-09 00:00:00,,80.0,16,CRITICAL,NaN
RES-16103,dev_test_node_16103,Virtual Machine,Google Cloud,ap-south-1,2025-03-13 00:00:00,12.2875,96.33,4,stopped,unknown
RES-16104,prod-app-server-16104,Blob Storage,azure,eu-west-1,2025-03-26 00:00:00,9.9985,65.0,32,Error,team_alpha@company.com
RES-16105,dev_test_node_16105,  VM  ,azure,NaN,2025-02-23 00:00:00,1.165,71.0,8,Terminated,beta_dev@company.com
RES-16106,  prod-app-server-16106  ,  VM  ,Azure  ,  us-east-1 ,2025-09-19 00:00:00,7.2676,92.06,64,Stopped,NULL
RES-16107,  dev_test_node_16107  ,Blob Storage,azure,eu-west-1,2024-03-28 00:00:00,11.0703,47.88,128,Error,NULL
RES-16108,prod-app-server-16108,Storage Bucket,Azure,US-East,2024-05-29 00:00:00,7.8778,81.36,256,DELETED,john.doe@company.com
RES-16109,dev_test_node_16109,Database,AWS ,eu-west-1,2026-02-25 00:00:00,2.7263,10.0,8,Running,system_admin
RES-16110,prod-app-server-16110,virtual_machine,GCP,us-east-1,2024-04-23 00:00:00,11.1189,80.21,128,CRITICAL,system_admin
RES-16111,dev_test_node_16111,Database,Azure  ,us-west-2,05/06/2026,4.4985,ERROR,64,Running,NULL
RES-16112,prod-app-server-16112,Blob Storage,aws,US-East,2024-01-09 00:00:00,10.2434,42.03,2,DELETED,team_alpha@company.com
RES-16113,dev_test_node_16113,Blob Storage,AWS ,unknown,05/08/2025,10.6013,8.62,256,Running,NULL
RES-16114,prod-app-server-16114,K8s,Azure  ,NaN,2026-02-18 00:00:00,7.0714,79.78,64,Error,NULL
RES-16115,dev_test_node_16115,Lambda,Google Cloud,us-west-2,2025-03-16 00:00:00,4.2106,51.99,128,Active,alpha_ops
RES-16116,prod-app-server-16116,virtual_machine,gcp,ap-south-1,,9.4517,11.94,256,decline,NaN
RES-16117,dev_test_node_16117,S3 Bucket,Google Cloud,  us-east-1 ,2026-01-26 00:00:00,2.2188,9.35,128,Terminated,john.doe@company.com
RES-16118,prod-app-server-16118,Database,AWS,us-west-2,2024-04-19 00:00:00,1.6406,24.49,2,CRITICAL,NaN
RES-16119,dev_test_node_16119,K8s,Azure,ap-south-1,2024-07-02 00:00:00,$2.8425,31.73,32,Error,unknown
RES-16120,prod-app-server-16120,  VM  ,gcp,us-east-1,2026-06-13 00:00:00,8.3622,20.92,64,Running,system_admin
RES-16121,dev_test_node_16121,STORAGE_BUCKET,azure,us-west-2,2025-04-22 00:00:00,8.8094,66.92,16,stopped,alpha_ops
RES-16122,prod-app-server-16122,  VM  ,aws,us-east-1,2025-09-03 00:00:00,4.6724,52.54,32,Terminated,NaN
RES-16123,dev_test_node_16123,K8s,GCP,US-East,2026-06-13 00:00:00,8.2724,88.18,4,Terminated,NULL
RES-16124,prod-app-server-16124,Storage Bucket,Azure  ,us-west-2,2024-03-13 00:00:00,4.4726,84.83,32,stopped,NULL
RES-16125,dev_test_node_16125,Virtual Machine,Google Cloud,NaN,,1.5683,97.09,64,DELETED,unknown
RES-16126,prod-app-server-16126,Blob Storage,azure,NaN,2024-03-08 00:00:00,11.8552,68.27,16,active,unknown
RES-16127,dev_test_node_16127,  VM  ,azure,  us-east-1 ,2025-09-09 00:00:00,6.0864,13.56,4,active,system_admin
RES-16128,prod-app-server-16128,VM,Google Cloud,  us-east-1 ,2025-08-18 00:00:00,5.753,ERROR,64,CRITICAL,
RES-16129,dev_test_node_16129,S3 Bucket,aws,  us-east-1 ,2025-12-27 00:00:00,9.8713,81.63%,8,,system_admin
RES-16130,prod-app-server-16130,Storage Bucket,azure,ap-south-1,2025-04-04 00:00:00,10.4457,85.58,32,RUNNING,system_admin
RES-16131,dev_test_node_16131,STORAGE_BUCKET,gcp,us-east-1,2025-01-31 00:00:00,11.0473,94.74,32,DELETED,unknown
RES-16132,prod-app-server-16132,Serverless Function,AWS ,us-west-2,2024-01-29 00:00:00,8.0637,93.79,256,active,team_alpha@company.com
RES-16133,dev_test_node_16133,Kubernetes Cluster,AWS,US-East,2024-11-27 00:00:00,3.6793,87.16,2,stopped,john.doe@company.com
RES-16134,prod-app-server-16134,Virtual Machine,AWS,NaN,2026-05-21 00:00:00,3.3735,92.44,128,Error,beta_dev@company.com
RES-16135,dev_test_node_16135,Serverless Function,aws,eu-west-1,2025-10-16 00:00:00,4.7048,28.23,8,RUNNING,alpha_ops
RES-16136,prod-app-server-16136,STORAGE_BUCKET,Azure,us-east-1,2025-06-28 00:00:00,3.5882,90.18,256,Stopped,system_admin
RES-16137,dev_test_node_16137,Blob Storage,azure,unknown,2025-02-18 00:00:00,3.7531,27.84,4,Active,system_admin
RES-16138,prod-app-server-16138,  VM  ,aws,unknown,2025-03-29 00:00:00,,53.55,-16,Stopped,NaN
RES-16139,dev_test_node_16139,virtual_machine,AWS,us-east-1,2024-02-20 00:00:00,8.2389,43.86,16,Active,john.doe@company.com
RES-16140,prod-app-server-16140,Database,AWS ,eu-west-1,2026-04-11 00:00:00,2.2136,72.05,2,,unknown
RES-16141,dev_test_node_16141,Virtual Machine,Google Cloud,  us-east-1 ,2024-07-03 00:00:00,10.2291,88.61,-16,decline,NaN
RES-16142,prod-app-server-16142,S3 Bucket,Azure,us-east-1,2025-06-02 00:00:00,0.4394,71.77,256,RUNNING,john.doe@company.com
RES-16143,dev_test_node_16143,virtual_machine,Azure  ,  us-east-1 ,2025-08-22 00:00:00,3.9109,39.42,,active,beta_dev@company.com
RES-16144,  prod-app-server-16144  ,VM,Azure  ,us-east-1,2024-07-15 00:00:00,9.8084,12.7,128,stopped,john.doe@company.com
RES-16145,dev_test_node_16145,S3 Bucket,GCP,  us-east-1 ,2024-02-05 00:00:00,12.2834,17.29,128,Error,system_admin
RES-16146,prod-app-server-16146,Virtual Machine,AWS ,us-east-1,2026-01-10 00:00:00,6.541,36.05,64,CRITICAL,NaN
RES-16147,dev_test_node_16147,  VM  ,Azure  ,unknown,2026-05-15 00:00:00,12.4473,34.93,16,Stopped,
RES-16148,prod-app-server-16148,virtual_machine,GCP,us-west-2,2025-01-19 00:00:00,3.7756,9.87,4,DELETED,
res-16149,dev_test_node_16149,Storage Bucket,GCP,US-East,2024-02-18 00:00:00,5.9124,58.48,64,RUNNING,john.doe@company.com
RES-16150,prod-app-server-16150,Serverless Function,Google Cloud,unknown,2025-10-04 00:00:00,10.9417,75.8,8,DELETED,unknown
RES-16151,dev_test_node_16151,SQL Database,Google Cloud,ap-south-1,2024-12-25 00:00:00,4.5929,86.6,256,decline,unknown
RES-16152,prod-app-server-16152,  VM  ,azure,unknown,2025-05-02 00:00:00,2.4762,53.47,256,Running,unknown
RES-16153,dev_test_node_16153,Lambda,Google Cloud,ap-south-1,2024-02-02 00:00:00,3.1655,57.67,2,Active,
RES-16154,prod-app-server-16154,Database,AWS,unknown,2024-08-01 00:00:00,4.5784,ERROR,64,Active,team_alpha@company.com
RES-16155,dev_test_node_16155,Serverless Function,AWS,ap-south-1,2024-02-11 00:00:00,9.6785,25.03,128,decline,NaN
RES-16156,prod-app-server-16156,Blob Storage,gcp,unknown,2024-06-28 00:00:00,11.9578,77.29,64,Terminated,
RES-16157,dev_test_node_16157,Kubernetes Cluster,AWS,US-East,2025-09-15 00:00:00,1.5555,,128,RUNNING,
RES-16158,prod-app-server-16158,Lambda,Google Cloud,us-west-2,2025-03-26 00:00:00,0.1761,30.5,16,,beta_dev@company.com
RES-16159,dev_test_node_16159,Storage Bucket,AWS,  us-east-1 ,2024-10-08 00:00:00,9.2116,39.65,128,CRITICAL,NULL
RES-16160,prod-app-server-16160,Database,azure,us-west-2,2024-07-20 00:00:00,10.1494,10.02,,Stopped,alpha_ops
RES-16161,dev_test_node_16161,K8s,AWS,ap-south-1,2025-11-10 00:00:00,10.4446,95.49,8,decline,john.doe@company.com
RES-16162,prod-app-server-16162,K8s,Azure  ,us-east-1,27/12/2025,3.4379,25.02,256,Terminated,
RES-16163,  dev_test_node_16163  ,Database,AWS,eu-west-1,2026-03-10 00:00:00,2.491,36.35,64,RUNNING,
RES-16164,prod-app-server-16164,Blob Storage,azure,US-East,2024-08-31 00:00:00,9.255,51.04,4,Stopped,alpha_ops
RES-16165,dev_test_node_16165,Blob Storage,NULL,eu-west-1,2025-06-22 00:00:00,11.6431,42.81,32,DELETED,system_admin
RES-16166,prod-app-server-16166,VM,AWS ,us-west-2,2025-09-22 00:00:00,4.32,13.35,8,DELETED,team_alpha@company.com
RES-16167,dev_test_node_16167,Serverless Function,GCP,ap-south-1,2026-03-02 00:00:00,7.9593,64.58,64,stopped,NULL
RES-16168,prod-app-server-16168,VM,azure,eu-west-1,2025-12-05 00:00:00,8.6225,42.2,256,Running,
RES-16169,dev_test_node_16169,Virtual Machine,Azure,us-west-2,2025-12-27 00:00:00,0.7164,70.43,256,RUNNING,
RES-16170,prod-app-server-16170,  VM  ,gcp,ap-south-1,2024-06-17 00:00:00,5.0948,50.68,64,RUNNING,NaN
RES-16171,dev_test_node_16171,SQL Database,Google Cloud,NaN,2026-01-07 00:00:00,6.9371,75.24,256,stopped,system_admin
RES-16172,prod-app-server-16172,SQL Database,gcp,us-east-1,2024-05-19 00:00:00,4.2776,16.29,256,active,system_admin
RES-16173,dev_test_node_16173,Serverless Function,GCP,us-east-1,2024-05-19 00:00:00,,70.09,128,active,unknown
RES-16174,prod-app-server-16174,SQL Database,AWS,us-east-1,2024-07-10 00:00:00,1.9525,75.29,128,Stopped,alpha_ops
RES-16175,dev_test_node_16175,STORAGE_BUCKET,Google Cloud,  us-east-1 ,2025-07-22 00:00:00,3.7822,79.25,2,Stopped,john.doe@company.com
RES-16176,prod-app-server-16176,VM,AWS ,unknown,2024-08-04 00:00:00,9.1969,68.12,16,decline,system_admin
RES-16177,dev_test_node_16177,Kubernetes Cluster,aws,eu-west-1,2024-05-24 00:00:00,10.9514,51.03,256,DELETED,system_admin
RES-16178,prod-app-server-16178,Serverless Function,Azure,eu-west-1,2024-07-17 00:00:00,5.5067,36.12,128,stopped,system_admin
RES-16179,dev_test_node_16179,Kubernetes Cluster,azure,us-east-1,2024-10-06 00:00:00,2.9581,37.62,64,DELETED,team_alpha@company.com
RES-16180,prod-app-server-16180,Virtual Machine,aws,us-west-2,2025-06-13 00:00:00,1.5788,44.55,8,decline,system_admin
RES-16181,dev_test_node_16181,,aws,NaN,2025-11-19 00:00:00,8.8734,98.46,32,CRITICAL,unknown
RES-16182,  prod-app-server-16182  ,Blob Storage,AWS ,eu-west-1,30/09/2025,11.9798,40.66,4,active,john.doe@company.com
res-16183,dev_test_node_16183,Database,gcp,US-East,2025-09-03 00:00:00,1.476,8.27,8,decline,unknown
RES-16184,prod-app-server-16184,Lambda,azure,NaN,2024-04-15 00:00:00,1.9999,45.17,32,decline,john.doe@company.com
RES-16185,dev_test_node_16185,Blob Storage,GCP,us-east-1,2026-04-15 00:00:00,9.8582,33.48,16,Running,alpha_ops
RES-16186,prod-app-server-16186,VM,Azure,NaN,2025-10-06 00:00:00,1.6288,380.06,64,active,
RES-16187,dev_test_node_16187,  VM  ,AWS,unknown,2025-09-26 00:00:00,6.1585,24.68,128,Active,unknown
RES-16188,prod-app-server-16188,virtual_machine,gcp,us-east-1,2024-07-03 00:00:00,0.1779,5.45,2,Error,unknown
RES-16189,dev_test_node_16189,Serverless Function,gcp,us-west-2,2026-06-15 00:00:00,3.5087,12.55,64,Active,system_admin
RES-16190,prod-app-server-16190,SQL Database,AWS,  us-east-1 ,2025-10-08 00:00:00,6.2513,39.7,32,Terminated,beta_dev@company.com
RES-16191,dev_test_node_16191,Storage Bucket,GCP,  us-east-1 ,2024-08-20 00:00:00,,14.64,64,DELETED,NaN
RES-16192,prod-app-server-16192,Storage Bucket,GCP,eu-west-1,2026-06-19 00:00:00,3.184,85.71,4,stopped,
RES-16193,dev_test_node_16193,SQL Database,azure,eu-west-1,2025-03-08 00:00:00,8.3231,61.52,32,Active,
RES-16194,prod-app-server-16194,Lambda,GCP,ap-south-1,2025-10-22 00:00:00,10.3351,81.74,8,,john.doe@company.com
RES-16195,dev_test_node_16195,Storage Bucket,azure,ap-south-1,2024-06-23 00:00:00,11.2242,6.6,256,Error,beta_dev@company.com
RES-16196,prod-app-server-16196,S3 Bucket,azure,ap-south-1,2024-09-10 00:00:00,2.12,77.72,2,stopped,NULL
RES-16197,dev_test_node_16197,Virtual Machine,GCP,  us-east-1 ,2026-06-08 00:00:00,10.1799,57.64,256,Stopped,alpha_ops
RES-16198,prod-app-server-16198,S3 Bucket,gcp,ap-south-1,2024-10-10 00:00:00,11.1883,65.48,16,,alpha_ops
RES-16199,dev_test_node_16199,  VM  ,GCP,unknown,,7.1325,10.2,16,decline,john.doe@company.com
RES-16200,prod-app-server-16200,SQL Database,azure,unknown,2024-07-07 00:00:00,8.6603,37.3,32,decline,team_alpha@company.com
RES-16201,dev_test_node_16201,Database,GCP,us-east-1,2024-03-17 00:00:00,8.5882,97.68,16,Error,unknown
RES-16202,prod-app-server-16202,STORAGE_BUCKET,aws,eu-west-1,2026-03-09 00:00:00,$2.4676,15.11,-16,stopped,
RES-16203,dev_test_node_16203,S3 Bucket,Azure,us-east-1,2025-08-26 00:00:00,10.9454,74.62,8,RUNNING,NULL
RES-16204,prod-app-server-16204,  VM  ,Azure,NaN,2026-04-26 00:00:00,4.047,32.86,8,Terminated,NULL
RES-16205,dev_test_node_16205,Virtual Machine,azure,  us-east-1 ,2024-08-13 00:00:00,12.1209,0.77%,16,stopped,system_admin
RES-16206,prod-app-server-16206,  VM  ,GCP,US-East,2024-08-25 00:00:00,5.886,91.99,32,stopped,NaN
RES-16207,dev_test_node_16207,  VM  ,Azure,  us-east-1 ,2025-08-20 00:00:00,6.1794,82.75,8,stopped,
RES-16208,prod-app-server-16208,Lambda,GCP,us-west-2,2025-03-15 00:00:00,2.1714,55.36,32,RUNNING,alpha_ops
RES-16209,dev_test_node_16209,Database,AWS,eu-west-1,2024-11-15 00:00:00,3.9329,13.52,,Active,system_admin
RES-16210,prod-app-server-16210,VM,NULL,ap-south-1,2024-09-17 00:00:00,8.4533,86.15,2,Error,team_alpha@company.com
RES-16211,dev_test_node_16211,,aws,eu-west-1,2024-04-25 00:00:00,3.8816,25.03,,Error,system_admin
RES-16212,prod-app-server-16212,VM,AWS,us-west-2,2024-03-24 00:00:00,3.2093,86.53,4,Running,john.doe@company.com
RES-16213,dev_test_node_16213,SQL Database,GCP,  us-east-1 ,2024-01-08 00:00:00,1.5117,40.33,,stopped,beta_dev@company.com
RES-16214,prod-app-server-16214,STORAGE_BUCKET,gcp,US-East,2025-03-23 00:00:00,4.0229,70.72,16,decline,NaN
RES-16215,dev_test_node_16215,virtual_machine,Google Cloud,unknown,2024-11-01 00:00:00,5.8087,58.12,4,decline,unknown
RES-16216,prod-app-server-16216,STORAGE_BUCKET,GCP,ap-south-1,2024-09-24 00:00:00,6.4065,85.83,128,Active,
RES-16217,dev_test_node_16217,virtual_machine,Azure,unknown,15/10/2025,6.6143,35.19%,2,Terminated,beta_dev@company.com
RES-16218,prod-app-server-16218,S3 Bucket,AWS,unknown,2025-02-28 00:00:00,1.0812,35.34,256,stopped,unknown
RES-16219,dev_test_node_16219,STORAGE_BUCKET,AWS,us-west-2,2026-04-16 00:00:00,8.5152,91.7,16,CRITICAL,beta_dev@company.com
RES-16220,prod-app-server-16220,Database,GCP,US-East,2024-02-16 00:00:00,10.8762,16.51,64,Running,beta_dev@company.com
RES-16221,dev_test_node_16221,virtual_machine,AWS,us-west-2,2026-02-18 00:00:00,5.1051,25.8,4,decline,beta_dev@company.com
RES-16222,prod-app-server-16222,S3 Bucket,Azure  ,NaN,2025-06-27 00:00:00,12.3071,7.62,4,DELETED,NULL
RES-16223,  dev_test_node_16223  ,Database,Azure  ,  us-east-1 ,2025-01-03 00:00:00,2.0915,92.02,256,CRITICAL,john.doe@company.com
RES-16224,prod-app-server-16224,Kubernetes Cluster,AWS,  us-east-1 ,2025-03-24 00:00:00,3.0,96.19,32,CRITICAL,
RES-16225,  dev_test_node_16225  ,S3 Bucket,Azure  ,eu-west-1,2024-04-10 00:00:00,11.5172,12.78,16,Terminated,
RES-16226,prod-app-server-16226,S3 Bucket,azure,us-west-2,2025-06-07 00:00:00,3.5738,38.26,4,Running,NULL
RES-16227,dev_test_node_16227,Blob Storage,Google Cloud,unknown,2024-11-21 00:00:00,5.2158,90.85,64,DELETED,
RES-16228,prod-app-server-16228,K8s,Google Cloud,us-east-1,2024-09-23 00:00:00,3.0738,45.46,8,DELETED,NaN
RES-16229,dev_test_node_16229,STORAGE_BUCKET,gcp,  us-east-1 ,2024-12-12 00:00:00,11.3259,260.99,8,stopped,alpha_ops
RES-16230,prod-app-server-16230,S3 Bucket,gcp,NaN,2024-11-23 00:00:00,1.2261,55.32,32,decline,alpha_ops
RES-16231,dev_test_node_16231,virtual_machine,NULL,  us-east-1 ,2024-02-21 00:00:00,6.2307,410.11,16,Error,NULL
RES-16232,prod-app-server-16232,virtual_machine,gcp,  us-east-1 ,2024-10-28 00:00:00,8.0046,23.43,4,Stopped,team_alpha@company.com
RES-16233,dev_test_node_16233,Virtual Machine,AWS ,unknown,2024-12-27 00:00:00,$1.8381,98.46,128,Active,NaN
RES-16234,prod-app-server-16234,Serverless Function,azure,unknown,2025-11-22 00:00:00,4.7048,9.67,32,,system_admin
RES-16235,dev_test_node_16235,SQL Database,GCP,US-East,2024-02-04 00:00:00,0.00,16.2,256,,beta_dev@company.com
RES-16236,prod-app-server-16236,SQL Database,gcp,ap-south-1,2024-10-09 00:00:00,2.0123,95.83,,Terminated,NULL
RES-16237,dev_test_node_16237,Virtual Machine,Azure,us-west-2,2026-03-07 00:00:00,4.1431,8.36,32,Error,john.doe@company.com
RES-16238,prod-app-server-16238,K8s,AWS ,US-East,2026-03-26 00:00:00,12.0907,36.83,2,CRITICAL,NaN
RES-16239,dev_test_node_16239,Storage Bucket,AWS,ap-south-1,2025-11-21 00:00:00,4.0534,16.33,256,Stopped,system_admin
RES-16240,prod-app-server-16240,virtual_machine,aws,  us-east-1 ,2026-01-13 00:00:00,2.0416,91.29,256,Active,alpha_ops
RES-16241,dev_test_node_16241,Database,GCP,US-East,2025-09-13 00:00:00,10.9072,55.16,4,active,john.doe@company.com
RES-16242,prod-app-server-16242,Virtual Machine,AWS,unknown,,6.0235,17.86,256,Terminated,unknown
RES-16243,dev_test_node_16243,Lambda,aws,US-East,2025-01-29 00:00:00,10.9863,22.37,32,active,unknown
RES-16244,prod-app-server-16244,Lambda,azure,us-west-2,2024-04-12 00:00:00,11.2737,73.52,16,RUNNING,team_alpha@company.com
RES-16245,dev_test_node_16245,Kubernetes Cluster,aws,eu-west-1,2026-05-28 00:00:00,1.8516,89.89,8,Active,unknown
RES-16246,prod-app-server-16246,Storage Bucket,AWS ,unknown,2024-12-31 00:00:00,7.1585,47.2,8,,NaN
RES-16247,dev_test_node_16247,Lambda,AWS,US-East,2024-11-16 00:00:00,5.2185,26.04,4,CRITICAL,unknown
RES-16248,prod-app-server-16248,Serverless Function,GCP,us-west-2,,8.5991,63.33,4,Error,NaN
RES-16249,dev_test_node_16249,S3 Bucket,aws,unknown,2024-02-19 00:00:00,4.3383,27.99,128,Running,beta_dev@company.com
RES-16250,  prod-app-server-16250  ,Database,GCP,US-East,2024-08-04 00:00:00,2.485,37.88,128,Stopped,john.doe@company.com
RES-16251,dev_test_node_16251,VM,Google Cloud,  us-east-1 ,2025-07-21 00:00:00,3.9592,76.18,64,stopped,alpha_ops
RES-16252,prod-app-server-16252,Lambda,Google Cloud,us-west-2,2024-02-04 00:00:00,7.6661,31.72,4,RUNNING,NaN
RES-16253,dev_test_node_16253,S3 Bucket,Google Cloud,  us-east-1 ,2024-10-25 00:00:00,0.00,205.66,256,DELETED,john.doe@company.com
RES-16254,prod-app-server-16254,Database,aws,ap-south-1,2025-10-19 00:00:00,2.2002,ERROR,256,active,unknown
RES-16255,dev_test_node_16255,S3 Bucket,AWS,eu-west-1,2025-11-14 00:00:00,0.6325,,256,Error,beta_dev@company.com
RES-16256,prod-app-server-16256,VM,Google Cloud,unknown,2024-03-08 00:00:00,11.0289,61.1,32,Terminated,john.doe@company.com
RES-16257,dev_test_node_16257,K8s,azure,us-west-2,2024-10-19 00:00:00,10.196,85.13,2,Error,NULL
RES-16258,prod-app-server-16258,Storage Bucket,GCP,us-west-2,2024-12-10 00:00:00,2.5022,60.67,256,RUNNING,system_admin
RES-16259,dev_test_node_16259,S3 Bucket,gcp,unknown,2025-10-17 00:00:00,8.8261,11.48,64,Stopped,alpha_ops
RES-16260,prod-app-server-16260,K8s,Azure,eu-west-1,2025-03-23 00:00:00,10.3703,56.94,16,active,NaN
RES-16261,dev_test_node_16261,  VM  ,Google Cloud,unknown,2026-01-11 00:00:00,0.09,68.74,2,Terminated,alpha_ops
RES-16262,prod-app-server-16262,Serverless Function,GCP,ap-south-1,2024-12-25 00:00:00,$0.4955,74.26,8,active,team_alpha@company.com
RES-16263,  dev_test_node_16263  ,  VM  ,Azure,unknown,2026-04-03 00:00:00,9.9343,31.85,8,Running,alpha_ops
RES-16264,prod-app-server-16264,STORAGE_BUCKET,AWS,NaN,2024-06-16 00:00:00,7.0999,92.59,32,Error,NULL
RES-16265,dev_test_node_16265,SQL Database,Azure  ,  us-east-1 ,2025-01-01 00:00:00,10.9726,35.5,128,decline,alpha_ops
RES-16266,prod-app-server-16266,Database,AWS,eu-west-1,2024-10-14 00:00:00,1.2519,33.93,4,Running,unknown
RES-16267,dev_test_node_16267,Blob Storage,Azure  ,unknown,2024-10-11 00:00:00,4.3501,77.42,8,Running,NaN
RES-16268,prod-app-server-16268,STORAGE_BUCKET,gcp,ap-south-1,2026-04-05 00:00:00,9.988,38.29,16,RUNNING,NaN
RES-16269,dev_test_node_16269,Kubernetes Cluster,gcp,us-west-2,2025-12-22 00:00:00,-4.19,55.05,,Stopped,NaN
RES-16270,prod-app-server-16270,  VM  ,azure,unknown,2025-04-22 00:00:00,10.3685,7.6,8,active,john.doe@company.com
RES-16271,dev_test_node_16271,,Azure,us-west-2,2025-07-20 00:00:00,6.0741,43.96,256,active,john.doe@company.com
RES-16272,prod-app-server-16272,  VM  ,azure,us-west-2,2025-12-25 00:00:00,3.8411,68.12,32,active,john.doe@company.com
RES-16273,dev_test_node_16273,VM,AWS ,  us-east-1 ,2024-01-08 00:00:00,8.3343,43.66,128,stopped,system_admin
RES-16274,prod-app-server-16274,Lambda,Azure  ,unknown,2025-07-28 00:00:00,12.0336,324.43,,RUNNING,john.doe@company.com
RES-16275,dev_test_node_16275,Kubernetes Cluster,azure,us-east-1,2024-10-14 00:00:00,8.1117,53.91,32,Stopped,system_admin
RES-16276,prod-app-server-16276,Kubernetes Cluster,GCP,eu-west-1,2026-04-21 00:00:00,1.794,48.38,16,DELETED,NaN
RES-16277,dev_test_node_16277,K8s,Google Cloud,US-East,2024-08-06 00:00:00,9.4952,57.92,128,active,
RES-16278,prod-app-server-16278,Blob Storage,azure,us-east-1,2025-08-29 00:00:00,3.7768,96.68,256,RUNNING,
RES-16279,dev_test_node_16279,virtual_machine,GCP,us-east-1,2025-02-15 00:00:00,0.032,43.12,32,Stopped,john.doe@company.com
RES-16280,prod-app-server-16280,SQL Database,azure,unknown,2025-02-24 00:00:00,9.3053,86.05,4,CRITICAL,NaN
RES-16281,dev_test_node_16281,Database,azure,  us-east-1 ,2025-11-05 00:00:00,1.1161,84.49,,CRITICAL,
RES-16282,prod-app-server-16282,Blob Storage,aws,US-East,2024-07-23 00:00:00,1.9305,21.88,64,Terminated,beta_dev@company.com
RES-16283,dev_test_node_16283,virtual_machine,Google Cloud,US-East,2025-02-13 00:00:00,0.00,95.9,128,Terminated,team_alpha@company.com
RES-16284,prod-app-server-16284,S3 Bucket,aws,ap-south-1,2024-07-17 00:00:00,2.708,33.48,32,CRITICAL,
RES-16285,dev_test_node_16285,Serverless Function,AWS ,ap-south-1,2024-10-24 00:00:00,2.958,93.9,16,DELETED,NULL
RES-16286,prod-app-server-16286,VM,GCP,US-East,2025-09-20 00:00:00,7.1692,97.36,64,Running,team_alpha@company.com
RES-16287,dev_test_node_16287,K8s,Azure,ap-south-1,2024-09-17 00:00:00,3.3843,81.98,128,CRITICAL,beta_dev@company.com
RES-16288,prod-app-server-16288,Blob Storage,Azure  ,us-east-1,15/12/2025,-4.42,79.91,8,decline,team_alpha@company.com
RES-16289,dev_test_node_16289,VM,AWS,US-East,2026-02-17 00:00:00,3.5775,11.04,64,CRITICAL,alpha_ops
RES-16290,prod-app-server-16290,SQL Database,AWS ,unknown,2025-06-28 00:00:00,11.1461,77.72,16,active,system_admin
RES-16291,dev_test_node_16291,VM,Azure  ,NaN,2025-01-04 00:00:00,10.4743,16.21,4,CRITICAL,team_alpha@company.com
RES-16292,prod-app-server-16292,SQL Database,azure,ap-south-1,2025-03-26 00:00:00,2.9348,53.72,256,decline,beta_dev@company.com
RES-16293,dev_test_node_16293,STORAGE_BUCKET,azure,us-east-1,2025-09-13 00:00:00,7.8123,16.0,256,Error,alpha_ops
RES-16294,prod-app-server-16294,Blob Storage,AWS ,eu-west-1,2025-03-28 00:00:00,$0.4774,87.85,4,Stopped,NULL
RES-16295,dev_test_node_16295,,gcp,us-east-1,2025-06-02 00:00:00,6.3148,54.1,2,RUNNING,unknown
RES-16296,prod-app-server-16296,Blob Storage,Azure,us-west-2,2024-08-06 00:00:00,6.9228,94.98,2,Error,beta_dev@company.com
RES-16297,dev_test_node_16297,STORAGE_BUCKET,Azure,US-East,2024-04-28 00:00:00,3.2758,77.87,32,decline,team_alpha@company.com
RES-16298,prod-app-server-16298,Storage Bucket,AWS,us-west-2,2024-11-14 00:00:00,3.1171,,2,stopped,team_alpha@company.com
