Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-17998,prod-app-server-17998,Database Instance,Google Cloud,  us-east-1 ,2024-08-09,7.0653,91.66,128.0,active,team_alpha@company.com
RES-17999,dev_test_node_17999,Virtual Machine,AWS,,2025-11-22,11.3859,73.27,2.0,decline,alpha_ops
RES-18000,prod-app-server-18000,Other,Google Cloud,unknown,2026-01-25,2.3339,8.33,8.0,CRITICAL,team_alpha@company.com
RES-18001,dev_test_node_18001,Other,AWS,eu-west-1,2024-08-30,6.8738,26.04,16.0,Running,
RES-18002,prod-app-server-18002,Virtual Machine,Azure,us-west-2,2025-06-19,6.1452,60.81,32.0,stopped,
RES-18003,dev_test_node_18003,Virtual Machine,Google Cloud,us-west-2,2026-05-16,2.8011,65.89,256.0,decline,alpha_ops
RES-18004,prod-app-server-18004,Other,Google Cloud,US-East,2024-07-15,5.238,41.84,16.0,CRITICAL,alpha_ops
RES-18005,dev_test_node_18005,Other,Google Cloud,us-east-1,2024-02-01,8.197,98.08,2.0,active,alpha_ops
RES-18006,prod-app-server-18006,Other,Azure,US-East,2025-07-27,5.3953,23.71,64.0,Terminated,
RES-18008,prod-app-server-18008,Other,AWS,unknown,2024-11-19,2.06,56.37,16.0,Running,john.doe@company.com
RES-18009,dev_test_node_18009,Other,Azure,eu-west-1,2024-11-25,8.0689,90.01,256.0,Active,unknown
RES-18010,prod-app-server-18010,Virtual Machine,Azure,  us-east-1 ,2026-03-24,6.1452,59.53,128.0,Running,
RES-18011,dev_test_node_18011,Other,Google Cloud,us-west-2,2024-02-26,10.5702,86.42,32.0,RUNNING,system_admin
RES-18013,dev_test_node_18013,Other,Azure,eu-west-1,2026-01-29,3.0248,67.72,2.0,Running,alpha_ops
RES-18014,prod-app-server-18014,Other,Google Cloud,unknown,2025-07-27,1.7136,31.52,64.0,Active,
RES-18015,dev_test_node_18015,Other,Azure,ap-south-1,2024-06-09,6.9471,51.79,128.0,active,team_alpha@company.com
RES-18016,prod-app-server-18016,Other,AWS,unknown,2024-10-31,0.4058,35.21,256.0,Stopped,team_alpha@company.com
RES-18017,dev_test_node_18017,Virtual Machine,Google Cloud,us-west-2,2024-12-08,2.4911,40.13,128.0,stopped,
RES-18018,prod-app-server-18018,Virtual Machine,Azure,eu-west-1,2026-05-30,3.9885,36.45,256.0,Running,beta_dev@company.com
RES-18019,dev_test_node_18019,Database Instance,Azure,ap-south-1,2024-06-01,4.1268,66.05,128.0,RUNNING,
RES-18020,prod-app-server-18020,Other,Azure,ap-south-1,2024-01-18,4.0445,22.55,16.0,Stopped,team_alpha@company.com
RES-18021,dev_test_node_18021,Other,AWS,  us-east-1 ,2024-06-02,2.3088,76.68,32.0,Running,
RES-18023,dev_test_node_18023,Other,Google Cloud,  us-east-1 ,2024-05-29,6.4311,29.99,32.0,decline,
RES-18024,prod-app-server-18024,Virtual Machine,Azure,US-East,2024-11-25,2.7832,5.26,32.0,DELETED,
RES-18025,dev_test_node_18025,Other,Azure,us-west-2,2025-12-09,1.6009,34.47,8.0,Running,beta_dev@company.com
RES-18027,dev_test_node_18027,Other,AWS,  us-east-1 ,2024-08-27,4.3535,59.35,4.0,Error,
RES-18028,prod-app-server-18028,Other,AWS,us-west-2,2025-03-29,11.4244,45.53,32.0,decline,team_alpha@company.com
RES-18030,prod-app-server-18030,Other,AWS,us-west-2,2025-02-12,2.5305,88.26,128.0,decline,
RES-18032,prod-app-server-18032,Virtual Machine,AWS,eu-west-1,2025-09-05,1.4288,72.93,128.0,Error,beta_dev@company.com
RES-18034,prod-app-server-18034,Other,Azure,unknown,2026-04-09,6.1452,92.07,16.0,RUNNING,
RES-18035,dev_test_node_18035,Other,Azure,us-east-1,2024-09-28,3.8453,14.23,4.0,CRITICAL,system_admin
RES-18036,prod-app-server-18036,Virtual Machine,Google Cloud,  us-east-1 ,2024-02-06,4.1879,54.37,64.0,CRITICAL,beta_dev@company.com
RES-18037,dev_test_node_18037,Virtual Machine,Azure,,2024-03-23,4.9555,55.25,8.0,Error,
RES-18038,prod-app-server-18038,Virtual Machine,Google Cloud,us-east-1,2026-01-02,8.76,67.44,4.0,RUNNING,
RES-18040,prod-app-server-18040,Other,Azure,us-east-1,2025-08-01,0.7014,44.45,2.0,active,john.doe@company.com
RES-18041,dev_test_node_18041,Virtual Machine,Azure,US-East,2024-09-11,9.054,81.18,2.0,stopped,system_admin
RES-18043,dev_test_node_18043,Other,Google Cloud,,2024-04-27,4.1093,95.08,,Running,alpha_ops
RES-18044,  prod-app-server-18044  ,Virtual Machine,Azure,  us-east-1 ,2025-08-24,9.6185,15.97,256.0,active,
RES-18045,dev_test_node_18045,Other,Azure,us-west-2,2025-02-27,6.3651,57.75,128.0,active,team_alpha@company.com
RES-18046,prod-app-server-18046,Other,Azure,ap-south-1,2024-02-28,2.6564,44.2,16.0,active,system_admin
RES-18047,dev_test_node_18047,Other,AWS,  us-east-1 ,2024-02-01,12.2872,32.9,4.0,Stopped,beta_dev@company.com
RES-18048,prod-app-server-18048,Virtual Machine,Unknown,unknown,2025-04-13,2.7365,58.97,256.0,Stopped,unknown
RES-18049,dev_test_node_18049,Other,Unknown,ap-south-1,2025-10-01,3.9294,7.54,64.0,Terminated,john.doe@company.com
RES-18050,prod-app-server-18050,Other,Azure,us-east-1,2025-05-19,5.3278,26.67,8.0,Running,
RES-18051,dev_test_node_18051,Other,AWS,  us-east-1 ,2024-02-15,8.7234,7.34,32.0,stopped,
RES-18052,prod-app-server-18052,Other,Google Cloud,eu-west-1,2025-03-09,12.0201,90.65,4.0,Stopped,team_alpha@company.com
RES-18053,dev_test_node_18053,Other,Azure,eu-west-1,2024-05-17,6.2238,54.71,16.0,Terminated,
RES-18054,prod-app-server-18054,Other,Azure,us-east-1,2025-02-28,4.7067,12.69,16.0,Stopped,john.doe@company.com
RES-18055,dev_test_node_18055,Virtual Machine,AWS,,2026-01-26,1.5012,78.58,32.0,DELETED,unknown
RES-18056,prod-app-server-18056,Other,AWS,ap-south-1,2026-03-29,6.1452,69.73,256.0,active,alpha_ops
RES-18058,prod-app-server-18058,Virtual Machine,Google Cloud,eu-west-1,2025-08-21,10.8876,29.04,2.0,Running,john.doe@company.com
RES-18059,dev_test_node_18059,Virtual Machine,AWS,US-East,2026-05-16,3.8222,17.77,4.0,active,system_admin
RES-18060,prod-app-server-18060,Virtual Machine,Azure,ap-south-1,2025-02-13,11.241,8.26,128.0,CRITICAL,john.doe@company.com
RES-18061,dev_test_node_18061,Other,Azure,us-east-1,2025-10-19,4.274,53.08,128.0,Active,system_admin
RES-18062,prod-app-server-18062,Other,Azure,ap-south-1,2024-04-01,5.492,37.61,16.0,Active,
RES-18063,dev_test_node_18063,Virtual Machine,Azure,eu-west-1,2025-03-12,1.8732,10.52,32.0,Terminated,unknown
RES-18064,prod-app-server-18064,Other,Unknown,us-east-1,2025-01-24,0.5211,79.63,32.0,Error,beta_dev@company.com
RES-18065,dev_test_node_18065,Other,Google Cloud,us-east-1,2025-02-25,10.9464,10.7,2.0,DELETED,
RES-18066,prod-app-server-18066,Other,Azure,unknown,2026-01-13,6.8702,24.38,32.0,decline,unknown
RES-18067,dev_test_node_18067,Other,AWS,eu-west-1,2024-12-20,5.748,33.13,256.0,CRITICAL,unknown
RES-18068,prod-app-server-18068,Database Instance,AWS,eu-west-1,2025-09-18,5.6442,91.02,4.0,Terminated,team_alpha@company.com
RES-18069,dev_test_node_18069,Database Instance,AWS,US-East,2024-08-20,9.3883,66.49,4.0,Running,alpha_ops
RES-18070,prod-app-server-18070,Other,AWS,  us-east-1 ,2024-07-03,8.5671,37.7,4.0,DELETED,team_alpha@company.com
RES-18071,dev_test_node_18071,Other,AWS,us-west-2,2025-09-20,6.1452,82.67,32.0,Running,
RES-18072,prod-app-server-18072,Other,AWS,eu-west-1,2025-07-30,6.9587,54.38,,Terminated,
RES-18073,dev_test_node_18073,Other,AWS,eu-west-1,2026-03-18,2.3704,54.54,64.0,Stopped,beta_dev@company.com
RES-18074,prod-app-server-18074,Other,Google Cloud,ap-south-1,2025-09-03,0.8819,44.32,32.0,Terminated,john.doe@company.com
RES-18075,dev_test_node_18075,Database Instance,Google Cloud,unknown,2025-06-06,3.0964,84.96,64.0,decline,beta_dev@company.com
RES-18076,prod-app-server-18076,Other,Azure,us-west-2,2025-06-04,6.1452,23.88,8.0,decline,
RES-18077,dev_test_node_18077,Other,Azure,ap-south-1,2025-07-07,7.9981,81.69,64.0,Active,team_alpha@company.com
RES-18078,prod-app-server-18078,Other,Azure,US-East,2026-05-06,10.3295,67.97,2.0,stopped,
RES-18079,dev_test_node_18079,Other,AWS,US-East,2025-11-06,8.2838,53.99,256.0,RUNNING,beta_dev@company.com
RES-18080,prod-app-server-18080,Other,AWS,unknown,2024-05-14,7.5819,34.51,16.0,Terminated,unknown
RES-18081,dev_test_node_18081,Database Instance,AWS,US-East,2026-05-24,4.6158,50.53,16.0,Error,
RES-18083,dev_test_node_18083,Other,AWS,eu-west-1,2024-12-21,11.7899,5.89,2.0,DELETED,beta_dev@company.com
RES-18085,dev_test_node_18085,Database Instance,Google Cloud,eu-west-1,2025-09-19,5.5045,24.93,8.0,Terminated,beta_dev@company.com
RES-18086,prod-app-server-18086,Database Instance,AWS,,2025-03-03,9.4123,20.41,256.0,Stopped,
RES-18088,prod-app-server-18088,Other,Google Cloud,ap-south-1,2025-08-10,1.2624,42.75,8.0,active,team_alpha@company.com
RES-18089,dev_test_node_18089,Database Instance,AWS,us-west-2,2024-06-11,5.3572,18.82,64.0,active,alpha_ops
RES-18090,prod-app-server-18090,Other,AWS,US-East,2025-01-09,9.3483,97.39,,active,team_alpha@company.com
RES-18092,prod-app-server-18092,Other,AWS,US-East,2025-11-22,6.1452,51.05,,Stopped,
RES-18094,prod-app-server-18094,Virtual Machine,Google Cloud,  us-east-1 ,2024-03-25,9.4397,27.45,32.0,Error,
RES-18096,prod-app-server-18096,Other,Azure,us-east-1,2025-01-20,9.5559,63.92,16.0,DELETED,unknown
RES-18097,dev_test_node_18097,Other,Google Cloud,US-East,2025-02-20,4.117,83.06,4.0,DELETED,alpha_ops
RES-18098,prod-app-server-18098,Other,Google Cloud,us-east-1,2025-05-13,4.3705,68.87,256.0,active,team_alpha@company.com
RES-18099,dev_test_node_18099,Other,Google Cloud,US-East,2025-09-01,8.6502,88.91,4.0,Terminated,beta_dev@company.com
RES-18100,prod-app-server-18100,Other,Google Cloud,unknown,2026-03-17,8.6063,57.36,2.0,DELETED,unknown
RES-18101,dev_test_node_18101,Database Instance,Google Cloud,eu-west-1,2025-08-23,9.0699,51.21,128.0,DELETED,
RES-18102,prod-app-server-18102,Database Instance,Azure,unknown,2026-06-07,1.4835,36.09,8.0,CRITICAL,
RES-18103,dev_test_node_18103,Other,AWS,ap-south-1,2024-11-01,11.1647,44.91,64.0,Active,
RES-18104,  prod-app-server-18104  ,Other,Azure,us-west-2,2026-06-17,7.4952,91.37,4.0,Running,
RES-18105,dev_test_node_18105,Database Instance,Google Cloud,ap-south-1,2024-08-08,8.4236,37.08,128.0,Active,
RES-18106,prod-app-server-18106,Virtual Machine,Azure,,2025-02-21,0.4005,12.0,2.0,RUNNING,
RES-18107,dev_test_node_18107,Other,Google Cloud,US-East,2024-08-22,9.8993,92.03,64.0,RUNNING,alpha_ops
RES-18108,prod-app-server-18108,Database Instance,Azure,unknown,2024-08-02,1.3952,82.19,256.0,Running,john.doe@company.com
RES-18109,dev_test_node_18109,Other,Azure,ap-south-1,2024-01-04,4.2002,21.45,256.0,stopped,
RES-18110,prod-app-server-18110,Other,Azure,eu-west-1,2025-09-02,5.8295,95.35,32.0,decline,
RES-18111,dev_test_node_18111,Virtual Machine,Azure,US-East,2025-03-10,0.645,8.29,128.0,Terminated,john.doe@company.com
RES-18113,dev_test_node_18113,Other,Azure,us-east-1,2025-08-02,4.0768,46.9,16.0,DELETED,unknown
RES-18114,prod-app-server-18114,Virtual Machine,Google Cloud,ap-south-1,2025-12-21,2.5823,70.61,32.0,active,system_admin
RES-18115,dev_test_node_18115,Other,Google Cloud,eu-west-1,2025-07-05,5.5664,60.59,16.0,Active,alpha_ops
RES-18116,prod-app-server-18116,Virtual Machine,AWS,eu-west-1,2024-04-26,8.4874,88.29,64.0,decline,system_admin
RES-18117,dev_test_node_18117,Other,Google Cloud,us-east-1,2026-05-21,10.4171,19.25,256.0,active,alpha_ops
RES-18118,  prod-app-server-18118  ,Virtual Machine,Google Cloud,unknown,2025-02-25,2.2161,68.98,16.0,DELETED,system_admin
RES-18119,  dev_test_node_18119  ,Virtual Machine,AWS,,2025-05-12,10.2137,59.64,256.0,Terminated,alpha_ops
RES-18120,prod-app-server-18120,Other,AWS,  us-east-1 ,2024-08-05,6.1452,46.85,128.0,decline,team_alpha@company.com
RES-18121,dev_test_node_18121,Database Instance,Google Cloud,ap-south-1,2024-08-15,7.1662,26.62,32.0,Stopped,john.doe@company.com
RES-18122,prod-app-server-18122,Other,AWS,unknown,2025-02-19,1.5213,45.94,256.0,active,john.doe@company.com
RES-18123,dev_test_node_18123,Virtual Machine,Google Cloud,ap-south-1,2024-09-07,1.8007,67.51,16.0,Active,
RES-18124,prod-app-server-18124,Virtual Machine,Google Cloud,ap-south-1,2024-01-15,0.1846,56.27,32.0,Terminated,john.doe@company.com
RES-18126,  prod-app-server-18126  ,Database Instance,AWS,  us-east-1 ,2025-11-29,11.46,84.03,256.0,Running,unknown
RES-18127,dev_test_node_18127,Other,AWS,ap-south-1,2024-10-30,2.1057,52.84,,active,alpha_ops
RES-18128,prod-app-server-18128,Virtual Machine,Google Cloud,  us-east-1 ,2025-06-12,1.5608,13.06,16.0,decline,john.doe@company.com
RES-18129,dev_test_node_18129,Virtual Machine,Google Cloud,us-east-1,2025-06-21,10.9617,59.27,32.0,decline,
RES-18130,prod-app-server-18130,Virtual Machine,Azure,  us-east-1 ,2025-06-24,11.0394,95.89,2.0,Running,unknown
RES-18131,  dev_test_node_18131  ,Other,Azure,us-west-2,2024-01-01,3.5936,28.94,64.0,DELETED,john.doe@company.com
RES-18132,prod-app-server-18132,Virtual Machine,Unknown,eu-west-1,2024-04-23,11.0363,16.82,,,
RES-18133,dev_test_node_18133,Other,AWS,US-East,2024-04-30,7.109,18.65,64.0,Active,team_alpha@company.com
RES-18134,prod-app-server-18134,Virtual Machine,AWS,us-east-1,2025-03-21,6.7884,31.49,256.0,Active,alpha_ops
RES-18135,dev_test_node_18135,Virtual Machine,Google Cloud,eu-west-1,2025-10-23,9.0877,16.8,32.0,Error,team_alpha@company.com
RES-18136,prod-app-server-18136,Other,Google Cloud,us-west-2,2026-04-30,6.1452,85.58,8.0,CRITICAL,unknown
RES-18137,dev_test_node_18137,Other,AWS,US-East,2024-02-14,11.7625,50.06,128.0,Active,john.doe@company.com
RES-18138,prod-app-server-18138,Other,AWS,  us-east-1 ,2026-05-07,8.247,62.83,16.0,Active,beta_dev@company.com
RES-18139,dev_test_node_18139,Other,Azure,unknown,2025-07-10,5.3993,87.45,256.0,RUNNING,team_alpha@company.com
RES-18141,dev_test_node_18141,Other,AWS,eu-west-1,2024-02-13,0.4734,23.01,64.0,Terminated,john.doe@company.com
RES-18142,prod-app-server-18142,Other,AWS,ap-south-1,2025-03-11,9.1316,14.56,2.0,CRITICAL,
RES-18143,dev_test_node_18143,Other,Google Cloud,eu-west-1,2025-03-25,11.7776,42.69,64.0,Error,
RES-18145,dev_test_node_18145,Other,Azure,unknown,2025-09-07,4.0463,5.38,4.0,active,
RES-18146,prod-app-server-18146,Other,Google Cloud,us-west-2,2025-12-01,2.3776,25.03,,stopped,system_admin
RES-18147,dev_test_node_18147,Virtual Machine,Azure,us-east-1,2026-01-27,10.0221,45.42,256.0,decline,
RES-18148,prod-app-server-18148,Virtual Machine,Azure,  us-east-1 ,2024-10-29,10.7657,76.63,64.0,RUNNING,
RES-18149,dev_test_node_18149,Other,Azure,,2026-05-07,10.9488,48.72,4.0,Running,
RES-18150,  prod-app-server-18150  ,Virtual Machine,AWS,US-East,2024-12-07,4.9855,94.44,64.0,stopped,beta_dev@company.com
RES-18151,dev_test_node_18151,Virtual Machine,Google Cloud,us-east-1,2025-02-06,8.505,69.21,16.0,Active,
RES-18152,prod-app-server-18152,Other,Azure,eu-west-1,2025-11-12,4.2451,74.76,2.0,Stopped,beta_dev@company.com
RES-18153,dev_test_node_18153,Other,Google Cloud,ap-south-1,2024-03-30,6.1452,22.24,32.0,RUNNING,alpha_ops
RES-18155,dev_test_node_18155,Virtual Machine,Google Cloud,us-west-2,2026-04-15,9.3945,85.75,4.0,stopped,beta_dev@company.com
RES-18156,prod-app-server-18156,Virtual Machine,Google Cloud,us-east-1,2026-01-08,11.4975,75.12,256.0,Terminated,system_admin
RES-18157,dev_test_node_18157,Other,Google Cloud,ap-south-1,2025-06-17,9.5178,98.0,32.0,Terminated,
RES-18158,prod-app-server-18158,Virtual Machine,AWS,us-west-2,2025-02-03,2.4618,5.7,32.0,active,john.doe@company.com
RES-18159,dev_test_node_18159,Other,AWS,ap-south-1,2024-01-15,0.9046,5.42,8.0,DELETED,
RES-18160,prod-app-server-18160,Virtual Machine,Azure,eu-west-1,2026-04-06,8.9411,39.98,64.0,Error,
RES-18161,dev_test_node_18161,Virtual Machine,Google Cloud,ap-south-1,2024-04-15,4.3031,25.84,8.0,decline,alpha_ops
RES-18162,prod-app-server-18162,Database Instance,Google Cloud,unknown,2025-10-09,11.447,61.88,8.0,CRITICAL,beta_dev@company.com
RES-18163,dev_test_node_18163,Other,Google Cloud,ap-south-1,2026-06-09,3.8477,75.35,64.0,stopped,system_admin
RES-18164,prod-app-server-18164,Other,AWS,eu-west-1,2025-08-18,4.8049,87.39,4.0,stopped,
RES-18165,dev_test_node_18165,Virtual Machine,AWS,ap-south-1,2025-09-10,11.3481,84.79,16.0,RUNNING,system_admin
RES-18166,prod-app-server-18166,Virtual Machine,Azure,unknown,2024-09-23,2.2974,93.15,,stopped,alpha_ops
RES-18168,prod-app-server-18168,Virtual Machine,Azure,us-east-1,2025-05-12,3.7915,15.04,256.0,RUNNING,alpha_ops
RES-18169,dev_test_node_18169,Database Instance,Azure,US-East,2024-12-28,9.9473,66.09,32.0,Active,system_admin
RES-18170,prod-app-server-18170,Virtual Machine,Azure,us-east-1,2024-12-02,2.2541,31.47,64.0,Stopped,
RES-18172,prod-app-server-18172,Virtual Machine,Google Cloud,ap-south-1,2024-01-31,0.1101,92.37,8.0,Active,system_admin
RES-18173,dev_test_node_18173,Other,Azure,US-East,2024-04-01,3.3268,38.92,4.0,stopped,beta_dev@company.com
RES-18174,prod-app-server-18174,Database Instance,Google Cloud,  us-east-1 ,2024-03-05,9.5888,14.1,256.0,Running,system_admin
RES-18176,prod-app-server-18176,Other,Azure,ap-south-1,2026-03-03,4.4009,62.24,16.0,Running,john.doe@company.com
RES-18177,dev_test_node_18177,Other,Google Cloud,  us-east-1 ,2024-12-29,2.4205,18.41,128.0,DELETED,team_alpha@company.com
RES-18178,prod-app-server-18178,Other,Google Cloud,US-East,2026-01-08,0.4081,85.07,32.0,decline,john.doe@company.com
RES-18179,dev_test_node_18179,Other,AWS,eu-west-1,2024-06-26,12.0381,63.29,8.0,Error,team_alpha@company.com
RES-18180,prod-app-server-18180,Other,Google Cloud,eu-west-1,2024-10-27,11.6118,16.68,128.0,RUNNING,unknown
RES-18181,dev_test_node_18181,Other,Azure,ap-south-1,2025-11-15,11.5979,10.26,16.0,CRITICAL,
RES-18182,prod-app-server-18182,Virtual Machine,AWS,us-east-1,2026-02-21,9.3414,37.47,64.0,active,beta_dev@company.com
RES-18183,dev_test_node_18183,Database Instance,Unknown,  us-east-1 ,2025-01-28,8.9354,83.04,4.0,Active,team_alpha@company.com
RES-18184,prod-app-server-18184,Database Instance,AWS,us-west-2,2025-03-22,0.8876,38.37,8.0,stopped,
RES-18185,dev_test_node_18185,Virtual Machine,AWS,,2024-01-19,10.872,65.15,64.0,active,alpha_ops
RES-18186,prod-app-server-18186,Virtual Machine,AWS,ap-south-1,2024-09-20,7.685,32.7,16.0,CRITICAL,system_admin
RES-18187,dev_test_node_18187,Other,Azure,us-west-2,2025-10-31,11.3959,25.58,4.0,Terminated,system_admin
RES-18188,prod-app-server-18188,Other,Azure,us-west-2,2025-10-05,8.4443,85.71,8.0,Active,unknown
RES-18189,dev_test_node_18189,Other,Google Cloud,us-east-1,2024-08-14,5.6144,94.17,4.0,decline,alpha_ops
RES-18190,prod-app-server-18190,Virtual Machine,Google Cloud,,2024-01-15,4.8994,92.35,,Terminated,
RES-18191,dev_test_node_18191,Database Instance,AWS,us-west-2,2025-07-09,4.5737,46.01,16.0,Running,john.doe@company.com
RES-18192,prod-app-server-18192,Virtual Machine,Azure,  us-east-1 ,2025-05-08,0.7633,16.67,4.0,Terminated,alpha_ops
RES-18195,dev_test_node_18195,Database Instance,Azure,eu-west-1,2026-01-03,11.3143,35.12,256.0,RUNNING,
RES-18196,prod-app-server-18196,Other,Azure,,2024-06-13,6.4332,13.28,64.0,,beta_dev@company.com
RES-18197,dev_test_node_18197,Virtual Machine,Azure,eu-west-1,2025-10-16,4.4288,19.02,2.0,Terminated,alpha_ops
RES-18198,prod-app-server-18198,Virtual Machine,Google Cloud,unknown,2024-08-24,8.7582,66.78,64.0,Error,system_admin
RES-18199,dev_test_node_18199,Other,Azure,ap-south-1,2025-09-11,3.937,30.2,32.0,RUNNING,system_admin
RES-18200,prod-app-server-18200,Virtual Machine,Azure,ap-south-1,2024-04-17,12.4441,87.95,64.0,DELETED,system_admin
RES-18201,dev_test_node_18201,Other,Azure,  us-east-1 ,2024-11-30,8.427,92.53,2.0,Running,
RES-18202,prod-app-server-18202,Other,AWS,eu-west-1,2025-03-26,0.8633,42.56,4.0,Error,system_admin
RES-18203,dev_test_node_18203,Other,AWS,  us-east-1 ,2026-01-09,4.7149,30.07,2.0,RUNNING,team_alpha@company.com
RES-18204,prod-app-server-18204,Other,Google Cloud,us-east-1,2025-11-06,10.1647,94.91,32.0,Error,system_admin
RES-18205,dev_test_node_18205,Other,Azure,eu-west-1,2026-01-12,7.0085,32.82,128.0,Running,team_alpha@company.com
RES-18206,prod-app-server-18206,Virtual Machine,Azure,us-west-2,2024-02-08,2.1817,58.81,128.0,Stopped,john.doe@company.com
RES-18207,dev_test_node_18207,Virtual Machine,Azure,us-east-1,2026-05-20,2.0097,9.51,16.0,decline,
RES-18208,prod-app-server-18208,Virtual Machine,Google Cloud,eu-west-1,2024-07-31,4.822,5.76,-16.0,Error,
RES-18209,  dev_test_node_18209  ,Virtual Machine,Azure,US-East,2025-08-09,5.6475,41.83,2.0,decline,
RES-18211,  dev_test_node_18211  ,Other,AWS,ap-south-1,2026-01-28,10.0496,93.5,8.0,active,
RES-18212,prod-app-server-18212,Other,Azure,ap-south-1,2024-01-30,9.5274,74.97,4.0,Stopped,
RES-18213,dev_test_node_18213,Other,Azure,ap-south-1,2026-03-27,4.3063,8.76,64.0,CRITICAL,beta_dev@company.com
RES-18214,prod-app-server-18214,Other,Azure,  us-east-1 ,2024-10-03,2.6047,43.2,2.0,CRITICAL,team_alpha@company.com
RES-18215,dev_test_node_18215,Other,AWS,eu-west-1,2024-07-07,8.091,80.86,128.0,Stopped,
RES-18216,prod-app-server-18216,Database Instance,Azure,unknown,2025-12-14,6.1452,12.27,256.0,decline,system_admin
RES-18218,prod-app-server-18218,Other,Google Cloud,eu-west-1,2025-03-17,8.3134,3.1,16.0,Stopped,john.doe@company.com
RES-18219,dev_test_node_18219,Other,AWS,us-east-1,2024-11-25,7.4463,75.33,8.0,DELETED,alpha_ops
RES-18220,prod-app-server-18220,Other,Google Cloud,ap-south-1,2025-11-02,12.4637,8.97,8.0,Error,unknown
RES-18221,dev_test_node_18221,Other,Azure,  us-east-1 ,2026-02-10,5.8511,10.9,2.0,Terminated,
RES-18223,dev_test_node_18223,Virtual Machine,AWS,,2025-06-07,7.8749,43.25,4.0,Running,alpha_ops
RES-18224,prod-app-server-18224,Other,Azure,us-west-2,2025-02-26,8.545,39.0,2.0,RUNNING,alpha_ops
RES-18225,dev_test_node_18225,Other,Google Cloud,us-east-1,2024-10-10,6.2393,67.38,8.0,active,team_alpha@company.com
RES-18226,prod-app-server-18226,Other,Azure,ap-south-1,2026-04-18,10.9841,27.89,-16.0,Active,alpha_ops
RES-18228,prod-app-server-18228,Other,Azure,us-west-2,2024-12-27,11.4242,86.94,2.0,active,beta_dev@company.com
RES-18229,dev_test_node_18229,Other,AWS,ap-south-1,2024-01-15,10.6979,85.19,,stopped,
RES-18232,prod-app-server-18232,Other,Azure,  us-east-1 ,2026-04-12,1.9717,54.0,4.0,Running,team_alpha@company.com
RES-18233,dev_test_node_18233,Other,Azure,US-East,2026-04-26,6.1452,39.75,64.0,Error,
RES-18234,prod-app-server-18234,Other,AWS,us-west-2,2025-09-11,2.6038,53.34,256.0,Terminated,beta_dev@company.com
RES-18235,dev_test_node_18235,Other,AWS,us-east-1,2024-04-23,10.877,77.5,64.0,CRITICAL,alpha_ops
RES-18236,prod-app-server-18236,Other,AWS,ap-south-1,2026-04-20,7.4739,63.04,2.0,active,alpha_ops
RES-18237,dev_test_node_18237,Other,AWS,us-east-1,2024-08-28,7.6915,89.02,8.0,RUNNING,
RES-18238,prod-app-server-18238,Other,Azure,US-East,2024-02-23,5.4809,83.44,256.0,Error,
RES-18239,dev_test_node_18239,Database Instance,AWS,ap-south-1,2025-04-15,7.7384,28.72,128.0,DELETED,alpha_ops
RES-18240,prod-app-server-18240,Other,Google Cloud,us-west-2,2025-05-18,6.4616,76.21,128.0,CRITICAL,system_admin
RES-18241,dev_test_node_18241,Other,AWS,us-east-1,2024-08-14,2.1476,18.54,128.0,stopped,system_admin
RES-18242,prod-app-server-18242,Database Instance,Google Cloud,ap-south-1,2025-12-15,11.2944,83.03,256.0,RUNNING,
RES-18243,dev_test_node_18243,Virtual Machine,AWS,ap-south-1,2026-04-24,8.2848,95.18,-16.0,active,
RES-18244,prod-app-server-18244,Other,Unknown,ap-south-1,2026-06-07,1.8756,30.58,8.0,RUNNING,alpha_ops
RES-18246,  prod-app-server-18246  ,Other,AWS,unknown,2026-04-18,8.154,72.58,256.0,decline,team_alpha@company.com
RES-18247,dev_test_node_18247,Other,AWS,eu-west-1,2025-02-11,0.0308,89.45,2.0,DELETED,system_admin
RES-18248,prod-app-server-18248,Database Instance,Google Cloud,  us-east-1 ,2025-08-07,4.9064,33.26,16.0,CRITICAL,system_admin
RES-18249,dev_test_node_18249,Virtual Machine,AWS,us-east-1,2026-02-23,6.1452,56.1,16.0,Stopped,
RES-18250,prod-app-server-18250,Other,Google Cloud,  us-east-1 ,2025-02-19,3.0618,65.49,128.0,Stopped,
RES-18251,dev_test_node_18251,Other,AWS,ap-south-1,2024-07-01,10.7321,32.73,128.0,Stopped,
RES-18252,  prod-app-server-18252  ,Other,Google Cloud,  us-east-1 ,2026-03-14,5.2899,8.0,128.0,Active,alpha_ops
RES-18253,dev_test_node_18253,Other,Google Cloud,unknown,2025-04-08,1.4383,26.1,16.0,Terminated,alpha_ops
RES-18255,dev_test_node_18255,Virtual Machine,Google Cloud,us-west-2,2024-08-14,5.5735,90.54,8.0,CRITICAL,
RES-18256,prod-app-server-18256,Virtual Machine,AWS,  us-east-1 ,2025-05-03,4.8589,23.32,256.0,RUNNING,
RES-18257,dev_test_node_18257,Other,Google Cloud,  us-east-1 ,2024-03-28,11.8216,62.26,64.0,stopped,beta_dev@company.com
RES-18258,prod-app-server-18258,Virtual Machine,AWS,eu-west-1,2026-03-07,6.9773,28.51,256.0,RUNNING,beta_dev@company.com
